,Unnamed: 0,Facility Name,Ownership Major Classification,Ownership Sub-Classification for Government facilities,Region Name,Province,location,Hospital Licensing Status,Service Capability,Bed Capacity,lat,lon,City/Municipality Name,code,codenan
1288,1288,"CAPITOL UNIVERSITY MEDICAL CENTER FOUNDATION OF CAGAYAN, INC.",Private,,REGION X (NORTHERN MINDANAO),Misamis Oriental,CAGAYAN DE ORO,With License,Level 2,,8.4790719,124.67279779999998,,104305000,0
1289,1289,OLEGARIO GENERAL HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Misamis Occidental,CLARIN,With License,Level 1,25.0,8.2055182,123.8541237,,104205000,0
1290,1290,"MAYOR HILARION A. RAMIRO, SR., MEDICAL CENTER",Government,Department Of Health,REGION X (NORTHERN MINDANAO),Misamis Occidental,OZAMIZ,With License,Level 2,150.0,8.169785000000001,123.857918,,104210000,0
1291,1291,NORTHERN MINDANAO MEDICAL CENTER,Government,Department Of Health,REGION X (NORTHERN MINDANAO),Misamis Oriental,CAGAYAN DE ORO,With License,Level 3,300.0,8.485882400000001,124.6494494,,104305000,0
1292,1292,"SABAL HOSPITAL, INC.",Private,,REGION X (NORTHERN MINDANAO),Misamis Oriental,CAGAYAN DE ORO,With License,Level 1,55.0,8.4861212,124.6479459,,104305000,0
1293,1293,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - BALINGASAG,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Misamis Oriental,BALINGASAG,With License,Level 1,50.0,8.7424989,124.773617,,104302000,0
1294,1294,MARIA REYNA-XAVIER UNIVERSITY HOSPITAL INC.,Private,,REGION X (NORTHERN MINDANAO),Misamis Oriental,CAGAYAN DE ORO,With License,Level 3,130.0,8.475608900000001,124.6549129,,104305000,0
1296,1296,CLINICA OZARAGA DOCTORS HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Misamis Occidental,BONIFACIO,With License,Level 1,,8.0488135,123.6200714,,104203000,0
1297,1297,"ADVENTIST MEDICAL CENTER - ILIGAN CITY, INC.",Private,,REGION X (NORTHERN MINDANAO),Lanao Del Norte,ILIGAN,With License,Level 2,130.0,8.240954799999999,124.2472001,,103504000,0
1298,1298,CAGAYAN DE ORO POLYMEDIC GENERAL HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Misamis Oriental,CAGAYAN DE ORO,With License,Level 2,,8.482460999999999,124.6456523,,104305000,0
1299,1299,"ST. MARYS MATERNITY AND CHILDRENS HOSPITAL, INC",Private,,REGION X (NORTHERN MINDANAO),Lanao Del Norte,ILIGAN,With License,Level 1,50.0,8.2285617,124.2420763,,103504000,0
1300,1300,TAGOLOAN POLYMEDIC GENERAL HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Misamis Oriental,TAGOLOAN,With License,Level 2,50.0,8.550320900000001,124.7659704,,104324000,0
1301,1301,ST. JUDE THADDEUS GENERAL HOSPITAL (SJTGH),Private,,REGION X (NORTHERN MINDANAO),Bukidnon,MALAYBALAY,With License,Level 1,50.0,8.1549535,125.1298863,,101312000,0
1302,1302,ASENTISTA DOCTORS HOSPITAL AND LABORATORY,Private,,REGION X (NORTHERN MINDANAO),Lanao Del Norte,LALA,With License,Level 1,21.0,7.922633699999999,123.7710956,,103509000,0
1304,1304,CAGAYAN DE ORO POLYMEDIC MEDICAL PLAZA,Private,,REGION X (NORTHERN MINDANAO),Misamis Oriental,CAGAYAN DE ORO,With License,Level 2,,8.482460999999999,124.6456523,,104305000,0
1305,1305,PANGANTUCAN MEDICAL HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Bukidnon,PANGANTUCAN,With License,Level 1,16.0,7.832490200000001,124.8295231,,101316000,0
1306,1306,ST. AUGUSTINE HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Misamis Occidental,PLARIDEL,With License,Level 1,20.0,8.616065599999999,123.7162256,,104212000,0
1307,1307,VALENCIA POLYMEDIC GENERAL HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Bukidnon,VALENCIA,With License,Level 1,148.0,7.914716900000001,125.0921264,,101321000,0
1308,1308,COMPOSTELA VALLEY PROVINCIAL HOSPITAL - PANTUKAN,Government,Local Government Unit,REGION XI (DAVAO REGION),Compostela Valley,PANTUKAN,With License,Level 1,25.0,7.1272929000000005,125.8957976,,118211000,0
1309,1309,DAVAO REGIONAL MEDICAL CENTER,Government,Department Of Health,REGION XI (DAVAO REGION),Davao Del Norte,TAGUM,With License,Level 3,600.0,7.4212841,125.8288327,,112319000,0
1310,1310,SOUTHERN PHILIPPINES MEDICAL CENTER,Government,Department Of Health,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 3,1200.0,7.0983727,125.6198369,,112402000,0
1311,1311,"CENTENO MEDICAL SPECIALISTS HOSPITAL, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,BANSALAN,With License,Level 1,,6.7908497,125.2055655,,112401000,0
1313,1313,VIACRUCIS MEDICAL HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Sur,BANSALAN,With License,Level 1,78.0,6.7875675000000015,125.2101463,,112401000,0
1314,1314,"CAINGLET MEDICAL HOSPITAL, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Norte,PANABO,With License,Level 1,,7.3142916,125.6867687,,112315000,0
1315,1315,DAVAO MEDIQUEST HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 1,,7.0114372000000005,125.4895749,,112402000,0
1316,1316,"DOMINICAN HOSPITAL, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,DIGOS,With License,Level 1,,6.757431,125.352279,,112403000,0
1317,1317,SUNGA HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Sur,DIGOS,With License,Level 1,50.0,6.741736,125.355296,,112403000,0
1318,1318,BISHOP JOSEPH REGAN MEMORIAL HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Norte,TAGUM,With License,Level 2,,7.447403200000001,125.8126558,,112319000,0
1319,1319,SAN PEDRO HOSPITAL OF DAVAO CITY INC.,Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 3,295.0,7.0790356,125.6149564,,112402000,0
1320,1320,DAVAO DEL SUR PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION XI (DAVAO REGION),Davao Del Sur,DIGOS,With License,Level 2,100.0,6.7438895999999975,125.3613687,,112403000,0
1321,1321,"MALTA MEDICAL CENTER, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 1,24.0,7.023509,125.5016884,,112402000,0
1322,1322,"SOUTH DAVAO MEDICAL SPECIALISTS HOSPITAL, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,PADADA,With License,Level 1,78.0,6.647927699999999,125.3468183,,112411000,0
1323,1323,ISAAC T. ROBILLO MEMORIAL HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 1,,7.177812200000001,125.46657240000002,,112402000,0
1324,1324,"DIGOS DOCTORS' HOSPITAL, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,DIGOS,With License,Level 2,,6.764139999999999,125.354956,,112403000,0
1325,1325,PANABO POLYMEDIC HOSPITAL INC.,Private,,REGION XI (DAVAO REGION),Davao Del Norte,PANABO,With License,Level 2,105.0,7.303343799999999,125.6789268,,112315000,0
1326,1326,BARON-YEE HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Sur,PADADA,With License,Level 1,49.0,6.63807,125.344395,,112411000,0
1327,1327,MEDICAL MISSION GROUP OF HOSPITAL AND HEALTH SERVICES COOPERATIVE OF TAGUM CITY,Private,,REGION XI (DAVAO REGION),Davao Del Norte,TAGUM,With License,Level 2,150.0,7.432474699999997,125.7954348,,112319000,0
1328,1328,DAVAO DEL NORTE HOSPITAL - CARMEN ZONE,Government,Local Government Unit,REGION XI (DAVAO REGION),Davao Del Norte,CARMEN,With License,Level 1,25.0,7.4151175999999985,125.6186249,,112303000,0
1329,1329,"ANDA RIVERVIEW MEDICAL CENTER, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 2,,7.0651484,125.60550390000002,,112402000,0
1330,1330,DAVAO DEL NORTE HOSPITAL - KAPALONG ZONE,Government,Local Government Unit,REGION XI (DAVAO REGION),Davao Del Norte,KAPALONG,With License,Level 1,25.0,7.6235667,125.724235,,112305000,0
1331,1331,ALTERADO GENERAL HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 2,,7.0869515,125.632132,,112402000,0
1332,1332,DAVAO ORIENTAL PROVINCIAL HOSPITAL-LUPON,Government,Local Government Unit,REGION XI (DAVAO REGION),Davao Oriental,LUPON,With License,Level 1,25.0,6.895233999999999,126.0223861,,112507000,0
1334,1334,JOSE J. GOLINGAY GENERAL HOSPITAL INC.,Private,,REGION XI (DAVAO REGION),Davao Del Sur,MALALAG,With License,Level 1,50.0,6.587587399999999,125.40335790000002,,112408000,0
1335,1335,"ALFONSO G. LLANOS HOSPITAL, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,DIGOS,With License,Level 1,92.0,6.7599142999999975,125.3564383,,112403000,0
1336,1336,"HOLY SPIRIT COMMUNITY HOSPITAL OF DAVAO, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 1,30.0,7.0894049999999975,125.5049343,,112402000,0
1337,1337,MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE  OF DAVAO CITY,Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 2,80.0,7.0764201,125.6251729,,112402000,0
1338,1338,"ADVENTIST HOSPITAL - DAVAO, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 2,75.0,7.060128,125.55505159999998,,112402000,0
1339,1339,COMPOSTELA VALLEY PROVINCIAL HOSPITAL - MONTEVISTA,Government,Local Government Unit,REGION XI (DAVAO REGION),Compostela Valley,MONTEVISTA,With License,Level 1,25.0,7.725835000000001,125.9910982,,118208000,0
1340,1340,"GONZALES MARANAN MEDICAL CENTER, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,DIGOS,With License,Level 2,,6.756944,125.354304,,112403000,0
1341,1341,DAVAO DOCTORS HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 3,,7.070168799999999,125.6041572,,112402000,0
1342,1342,"SOMOSO GENERAL HOSPITAL, INCORPORATED",Private,,REGION XI (DAVAO REGION),Davao Del Norte,PANABO,With License,Level 1,34.0,7.3044464000000024,125.6845486,,112315000,0
1343,1343,TAGUM DOCTORS HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Norte,TAGUM,With License,Level 2,100.0,7.434494,125.800066,,112319000,0
1344,1344,"RIVERA MEDICAL CENTER, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Norte,PANABO,With License,Level 2,173.0,7.3128790000000015,125.685534,,112315000,0
1345,1345,GIG OCA ROBLES SEAMEN'S HOSPITAL - DAVAO,Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 2,,7.094903899999999,125.6372279,,112402000,0
1346,1346,MALITA DISTRICT HOSPITAL,Government,Local Government Unit,REGION XI (DAVAO REGION),Davao Occidental,MALITA,With License,Level 1,18.0,6.4139949,125.6049578,,118603000,0
1347,1347,ST. JOHN OF THE CROSS HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 1,30.0,7.017703,125.502475,,112402000,0
1348,1348,"UNITED DOCTOR'S HOSPITAL OF TAGUM, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Norte,TAGUM,With License,Level 1,20.0,7.4482570999999975,125.8026831,,112319000,0
1349,1349,COMPOSTELA VALLEY PROVINCIAL HOSPITAL - MARAGUSAN,Government,Local Government Unit,REGION XI (DAVAO REGION),Compostela Valley,MARAGUSAN,With License,Level 1,10.0,7.318462400000001,126.1215184,,118205000,0
1350,1350,TADECO HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Norte,PANABO,With License,Level 1,30.0,7.396254399999999,125.5799318,,112315000,0
1351,1351,"BROKENSHIRE INTEGRATED HEALTH MINISTRIES, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 3,,7.0741894,125.5972341,,112402000,0
1352,1352,MEDICAL CENTER OF DIGOS COOPERATIVE HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Sur,DIGOS,With License,Level 2,101.0,6.762623,125.344343,,112403000,0
1354,1354,"ST. CAMILLUS HOSPITAL OF MATI FOUNDATION, INC.",Private,,REGION XI (DAVAO REGION),Davao Oriental,MATI,With License,Level 1,50.0,6.9603036,126.20371029999998,,112509000,0
1355,1355,"RICARDO LIMSO MEDICAL CENTER, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 2,85.0,7.0705034,125.6069503,,112402000,0
1356,1356,DAVAO MEDICAL SCHOOL FOUNDATION HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 2,,7.0856204,125.6070121,,112402000,0
1357,1357,PAULINO HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Sur,DIGOS,With License,Level 1,60.0,6.7430856,125.3554532,,112403000,0
1358,1358,COMPOSTELA VALLEY PROVINCIAL HOSPITAL - LAAK,Government,Local Government Unit,REGION XI (DAVAO REGION),Compostela Valley,LAAK,With License,Level 1,10.0,7.822625200000001,125.7875907,,118202000,0
1359,1359,DAVAO DEL NORTE HOSPITAL-IGACOS ZONE,Government,Local Government Unit,REGION XI (DAVAO REGION),Davao Del Norte,SAMAL,With License,Level 1,25.0,7.075005900000002,125.7089856,,112317000,0
1360,1360,DAVAO ORIENTAL PROVINCIAL MEDICAL CENTER,Government,Local Government Unit,REGION XI (DAVAO REGION),Davao Oriental,MATI,With License,Level 2,100.0,6.9443481,126.24316670000002,,112509000,0
1361,1361,MABAMA DOCTORS HOSPITAL,Private,,REGION XI (DAVAO REGION),Davao Del Sur,BANSALAN,With License,Level 1,34.0,6.7864245999999975,125.2102328,,112401000,0
1363,1363,"GOOD SHEPHERD HOSPITAL OF PANABO CITY, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Norte,PANABO,With License,Level 1,,7.29402,125.678224,,112315000,0
1364,1364,"METRO DAVAO MEDICAL AND RESEARCH CENTER, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 2,135.0,7.106665,125.646504,,112402000,0
1365,1365,GONZALES MARANAN MEDICAL CENTER INCORPORATED GUIHING SATELLITE,Private,,REGION XI (DAVAO REGION),Davao Del Sur,HAGONOY,With License,Level 1,,6.6685034,125.3495172,,112404000,0
1367,1367,"CURE PHILIPPINES, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,DAVAO,With License,Level 1,,7.099435400000001,125.6273076,,112402000,0
1368,1368,"AQUINO MEDICAL SPECIALISTS HOSPITAL, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Norte,TAGUM,With License,Level 1,,7.447491299999998,125.7982143,,112319000,0
1369,1369,"METROPOLITAN POLYMEDIC COMMUNITY HOSPITAL, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Norte,SANTO TOMAS,With License,Level 1,30.0,7.5226938999999975,125.6267406,,112318000,0
1370,1370,MEDCORE HOSPITAL INC.,Private,,REGION XI (DAVAO REGION),Davao Del Sur,SANTA CRUZ,With License,Level 1,30.0,6.839227999999999,125.4084657,,112412000,0
1371,1371,DOCTORS COMMUNITY HOSPITAL,Private,,REGION XI (DAVAO REGION),Compostela Valley,MAWAB,With License,Level 1,30.0,7.5105388999999985,125.9170047,,118206000,0
1372,1372,ST. BENEDICT HOSPITAL OF DAVAO DEL SUR,Private,,REGION XI (DAVAO REGION),Davao Del Sur,MATANAO,With License,Level 2,138.0,6.755309200000001,125.2816369,,112410000,0
1373,1373,"MARPE MEDICAL CLINIC AND HOSPITAL, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Sur,SANTA CRUZ,With License,Level 1,30.0,6.839288099999999,125.4170365,,112412000,0
1374,1374,"MINDANAO FOUNDATION FOR MEDICAL DISASTER PREPAREDNESS AND RESPONSE, INC.",Private,,REGION XI (DAVAO REGION),Davao Del Norte,TAGUM,With License,Level 1,19.0,7.463189999999999,125.7858856,,112319000,0
1375,1375,"ANTIPAS MEDICAL SPECIALISTS HOSPITAL, INC.",Private,,REGION XII (SOCCSKSA RGEN),Cotabato,ANTIPAS,With License,Level 1,,7.244252499999999,125.0559247,,124715000,0
1376,1376,BIRHEN SA REGLA MEDICAL CLINIC,Private,,REGION XII (SOCCSKSA RGEN),Cotabato,TULUNAN,With License,Level 1,25.0,6.793434299999999,124.8938364,,124714000,0
1377,1377,"COTABATO PUERICULTURE CENTER AND GENERAL HOSPITAL FOUNDATION, INCORPORATED",Private,,REGION XII (SOCCSKSA RGEN),Maguindanao,COTABATO,With License,Level 1,,7.2241953999999975,124.2467215,,129804000,0
1378,1378,COTABATO REGIONAL AND MEDICAL CENTER,Government,Department Of Health,REGION XII (SOCCSKSA RGEN),Maguindanao,COTABATO,With License,Level 3,375.0,7.200235900000001,124.2362898,,129804000,0
1379,1379,DR. AMADO B. DIAZ PROVINCIAL FOUNDATION HOSPITAL,Government,Local Government Unit,REGION XII (SOCCSKSA RGEN),Cotabato,MIDSAYAP,With License,Level 1,50.0,7.131799999999999,124.525834,,124709000,0
1381,1381,"KABACAN MEDICAL SPECIALIST HOSPITAL, INC.",Private,,REGION XII (SOCCSKSA RGEN),Cotabato,KABACAN,With License,Level 1,,7.105777199999999,124.8314673,,124703000,0
1382,1382,KABACAN POLYMEDIC COOPERATIVE HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),Cotabato,KABACAN,With License,Level 1,,7.106041800000002,124.8319586,,124703000,0
1383,1383,DR. CORNELIO T. MARTINEZ SR. MEMORIAL HOSPITAL,Government,Local Government Unit,REGION XII (SOCCSKSA RGEN),Sarangani,KIAMBA,With License,Level 1,50.0,6.0233925999999975,124.6414028,,128003000,0
1384,1384,KIDAPAWAN DOCTORS HOSPITAL INC.,Private,,REGION XII (SOCCSKSA RGEN),Cotabato,KIDAPAWAN,With License,Level 2,,7.008896000000001,125.0895596,,124704000,0
1385,1385,"KIDAPAWAN MEDICAL SPECIALIST CENTER, INC.",Private,,REGION XII (SOCCSKSA RGEN),Cotabato,KIDAPAWAN,With License,Level 2,,7.0219628,125.0933154,,124704000,0
1386,1386,LARIOSA CLINIC AND HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),South Cotabato,SURALLAH,With License,Level 1,,6.371821,124.748959,,126313000,0
1387,1387,MATIAS CLINIC AND HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),Sultan Kudarat,ISULAN,With License,Level 1,27.0,6.6340327000000014,124.598104,,126504000,0
1388,1388,"MAKILALA MEDICAL SPECIALIST HOSPITAL, INC.",Private,,REGION XII (SOCCSKSA RGEN),Cotabato,MAKILALA,With License,Level 1,60.0,6.9570991,125.0910775,,124707000,0
1389,1389,MIDSAYAP COMMUNITY DOCTORS HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),Cotabato,MIDSAYAP,With License,Level 1,24.0,7.2040734,124.5418605,,124709000,0
1390,1390,MIDSAYAP DIAGNOSTIC CENTER AND HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),Cotabato,MIDSAYAP,With License,Level 1,35.0,7.2092856,124.5379874,,124709000,0
1391,1391,MINDANAO MEDICAL CENTER,Private,,REGION XII (SOCCSKSA RGEN),South Cotabato,GENERAL SANTOS,With License,Level 2,100.0,6.127866500000001,125.1601313,,126303000,0
1393,1393,COTABATO PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION XII (SOCCSKSA RGEN),Cotabato,KIDAPAWAN,With License,Level 1,50.0,7.083303999999999,125.027711,,124704000,0
1394,1394,NOTRE DAME HOSPITAL AND SCHOOL OF MIDWIFERY INC.,Private,,REGION XII (SOCCSKSA RGEN),Maguindanao,COTABATO,With License,Level 2,100.0,7.2105098,124.2440033,,129804000,0
1395,1395,ROLDAN MEDICAL CLINIC,Private,,REGION XII (SOCCSKSA RGEN),Cotabato,M'LANG,With License,Level 1,50.0,6.9463019999999975,124.8867063,,124710000,0
1396,1396,"ST. ELIZABETH HOSPITAL, INC.",Private,,REGION XII (SOCCSKSA RGEN),South Cotabato,GENERAL SANTOS,With License,Level 3,248.0,6.118812999999999,125.1666847,,126303000,0
1397,1397,DR. ARTURO P. PINGOY MEDICAL CENTER,Private,,REGION XII (SOCCSKSA RGEN),South Cotabato,KORONADAL,With License,Level 2,65.0,6.5053430999999975,124.8370635,,126306000,0
1398,1398,"BONTUYAN MEDICAL HOSPITAL, INC.",Private,,REGION XII (SOCCSKSA RGEN),South Cotabato,POLOMOLOK,With License,Level 1,,6.220758999999998,125.0641131,,126312000,0
1399,1399,"ALLAH VALLEY MEDICAL SPECIALISTS CENTER, INC.",Private,,REGION XII (SOCCSKSA RGEN),South Cotabato,KORONADAL,With License,Level 2,100.0,6.4785369999999975,124.867443,,126306000,0
1400,1400,"M'LANG DOCTORS HOSPITAL, INC.",Private,,REGION XII (SOCCSKSA RGEN),Cotabato,M'LANG,With License,Level 1,25.0,6.945949199999999,124.8847884,,124710000,0
1402,1402,CRUZADO MEDICAL CLINIC HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),Cotabato,PIKIT,With License,Level 1,30.0,7.055624000000001,124.6758415,,124712000,0
1403,1403,HERAMIL HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),South Cotabato,POLOMOLOK,With License,Level 1,50.0,6.217479,125.0676848,,126312000,0
1404,1404,HOLY NAZARENE CLINIC AND HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),Sultan Kudarat,ISULAN,With License,Level 1,44.0,6.6295546000000005,124.5981383,,126504000,0
1405,1405,TIBURCIO B. AQUINO MEMORIAL HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),Sarangani,KIAMBA,With License,Level 1,25.0,5.9887953000000005,124.6336636,,128003000,0
1406,1406,ALEOSAN DISTRICT HOSPITAL,Government,Local Government Unit,REGION XII (SOCCSKSA RGEN),Cotabato,ALEOSAN,With License,Level 1,,7.1663393,124.5730268,,124717000,0
1407,1407,DR. JORGE P. ROYECA HOSPITAL,Government,Local Government Unit,REGION XII (SOCCSKSA RGEN),South Cotabato,GENERAL SANTOS,With License,Level 1,100.0,6.125741400000001,125.1856488,,126303000,0
1408,1408,LANDERO CLINIC AND HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),South Cotabato,SURALLAH,With License,Level 1,,6.3740351,124.746153,,126313000,0
1409,1409,M'LANG DISTRICT HOSPITAL,Government,Local Government Unit,REGION XII (SOCCSKSA RGEN),Cotabato,M'LANG,With License,Level 1,30.0,6.9480314,124.8719652,,124710000,0
1410,1410,SURALLAH COMMUNITY HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),South Cotabato,SURALLAH,With License,Level 1,50.0,6.3741964000000015,124.7493219,,126313000,0
1411,1411,COTABATO MEDICAL SPECIALISTS HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),Maguindanao,COTABATO,With License,Level 1,,7.2204937,124.2500014,,129804000,0
1412,1412,ST. LOUIS HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),Sultan Kudarat,TACURONG,With License,Level 2,124.0,6.678588,124.6671,,126511000,0
1413,1413,GALINATO FAMILY CLINIC AND HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),Sultan Kudarat,ISULAN,With License,Level 1,,6.631385300000002,124.5991874,,126504000,0
1414,1414,NORALA DISTRICT HOSPITAL,Government,Local Government Unit,REGION XII (SOCCSKSA RGEN),South Cotabato,NORALA,With License,Level 1,40.0,6.5224634,124.6612827,,126311000,0
1415,1415,SOCOMEDICS MEDICAL CENTER,Private,,REGION XII (SOCCSKSA RGEN),South Cotabato,KORONADAL,With License,Level 1,65.0,6.491689599999999,124.8452632,,126306000,0
1416,1416,SANDIG MEDICAL CLINIC AND HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),Sultan Kudarat,TACURONG,With License,Level 1,60.0,6.6893325999999975,124.674765,,126511000,0
1418,1418,LU CLINIC AND HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),Sultan Kudarat,TACURONG,With License,Level 1,20.0,6.688772900000001,124.6796496,,126511000,0
1419,1419,"GENERAL SANTOS DOCTORS HOSPITAL, INC.",Private,,REGION XII (SOCCSKSA RGEN),South Cotabato,GENERAL SANTOS,With License,Level 2,280.0,6.1203167,125.1782618,,126303000,0
1420,1420,RO DIAGAN COOPERATIVE HOSPITAL,Private,,REGION XII (SOCCSKSA RGEN),South Cotabato,GENERAL SANTOS,With License,Level 1,18.0,6.1145153,125.1670647,,126303000,0
1421,1421,UNIVERSITY OF SOUTHERN MINDANAO (USM) HOSPITAL,Government,University Hospital,REGION XII (SOCCSKSA RGEN),Cotabato,KABACAN,With License,Level 1,70.0,7.122607,124.8304221,,124703000,0
